"GEOID10","OBAMA_SHAR","NEAR_DIST"
"1703125020",0.9021276596,4.1960003282
"1703116042",0.8980263158,144.818654418
"1703116013",0.8827586207,89.2011615129
"1703132052",0.8199445983,180.477334788
"1703114018",0.8190789474,965.74011312
"1703115010",0.8426573427,299.972022753
"1703115048",0.9620689655,820.83809077
"1703115011",0.9931192661,532.674509952
"1703115041",0.9288702929,854.774181334
"1703115032",0.9740566038,1011.71345909
"1703115016",0.8449612403,329.787589383
"1703115030",0.9836829837,561.991184294
"1703115025",0.9423963134,1008.20826307
"1703115014",0.8459459459,596.04348869
"1703115044",0.9386189258,1058.39769766
"1703117040",0.9972375691,594.410902339
"1703118028",0.5939226519,1109.29409941
"1703117061",1,202.568318814
"1703197057",0.5598958333,561.357611562
"1703119006",0.5285714286,308.040449681
"1703197102",0.5983606557,204.309953912
"1703119029",0.4266304348,293.351778995
"1703119062",0.6280087527,202.673041269
"1703119007",0.6244444444,189.162666882
"1703119064",0.7720207254,558.762140578
"1703119065",0.8470254958,550.106177815
"1703119047",0.8405797101,189.930423899
"1703119032",0.5344129555,213.000524757
"1703119055",0.4603960396,254.30700433
"1703123009",0.8060747664,247.154047762
"1703123010",0.8069767442,40.0358456197
"1703123007",0.7240802676,893.841662447
"1703123019",0.6295264624,576.070459829
"1703123036",0.532388664,80.3929721382
"1703123017",0.5557986871,296.437127374
"1703123026",0.4795918367,222.540444845
"1703194001",0.5101449275,23.0560447353
"1703123013",0.5589519651,346.281375763
"1703123016",0.5816831683,337.336971478
"1703123047",0.5023255814,694.852727966
"1703123052",0.5521064302,355.771012553
"1703127036",0.9696969697,11.8123877593
"1703127013",0.8653366584,455.081661415
"1703127027",0.9575471698,89.1426473304
"1703127021",0.9533011272,335.731828928
"1703119066",0.9804618117,48.4112716021
"1703142049",0.2936802974,250.405255682
"1703127045",1,578.662271956
"1703127016",0.7043478261,65.0376961676
"1703127042",0.7213541667,95.1476162055
"1703127031",0.9968553459,914.583787185
"1703130016",0.7994428969,550.903909974
"1703130034",0.7708333333,1534.65195288
"1703130009",0.8,1126.24014099
"1703130035",0.8476190476,1264.13421549
"1703130010",0.8414634146,1428.55944738
"1703126045",0.9279538905,202.430341448
"1703138005",0.7730829421,180.335259339
"1703131018",0.8064516129,492.475738348
"1703130014",0.837037037,696.211264215
"1703130024",0.8828828829,566.631550014
"1703130036",0.835443038,592.46920685
"1703131021",0.8697068404,616.463819307
"1703134015",0.995584989,228.224829664
"1703134005",0.9944029851,154.066796006
"1703134008",1,450.303507292
"1703134009",0.9870689655,466.915469748
"1703134017",1,214.345329502
"1703134057",1,311.423591577
"1703134011",0.989010989,217.491842066
"1703134013",0.9932318105,491.031994065
"1703134021",0.9976851852,794.323144031
"1703134014",0.9978308026,595.71473012
"1703138016",0.7631578947,2436.08412477
"1703138017",0.793220339,2204.06757797
"1703138010",0.802173913,275.753343307
"1703138008",0.6501901141,3106.34491355
"1703138038",0.5878378378,3299.24570601
"1703138044",0.7237569061,1556.66158228
"1703138011",0.6909722222,1562.40953323
"1703138040",0.6939501779,1901.96001964
"1703138033",0.7643504532,1912.00768323
"1703138021",0.6726342711,2201.19925505
"1703138015",0.7262357414,1940.52368963
"1703184014",0.5763016158,1674.0234944
"1703184026",0.6046511628,2836.13185388
"1703184009",0.5322195704,1059.09681234
"1703141030",0.595,934.603050871
"1703141009",0.5664845173,682.239919341
"1703141043",0.5606936416,1221.24169405
"1703182001",0.5492577598,1603.66315499
"1703141010",0.5158924205,958.37224398
"1703144049",0.8097826087,1194.95986711
"1703144034",0.8227272727,1041.87191705
"1703144006",0.8326474623,550.417278886
"1703144005",0.8471428571,950.73773861
"1703144023",0.8421900161,840.061437485
"1703144014",0.7913793103,145.482511201
"1703144008",0.8599439776,1054.18929383
"1703144041",0.7910189983,834.634070087
"1703144009",0.7614991482,728.15847398
"1703144043",0.7670886076,609.709262075
"1703144033",0.9163498099,503.317200462
"1703144013",0.7727272727,707.769160839
"1703144011",0.7716049383,679.018530899
"1703144016",0.8181818182,589.159288778
"1703144025",0.783592645,734.87088767
"1703144050",0.7589670014,502.855506803
"1703144040",0.7842565598,263.394251228
"1703149022",0.9146666667,168.396877648
"1703149031",0.9150141643,170.91835233
"1703149012",0.9375,267.124738903
"1703149026",0.7632135307,140.083587231
"1703149036",0.9106382979,227.002787109
"1703175807",0.912596401,131.835391419
"1703149024",0.9011235955,547.826403455
"1703150009",0.791005291,844.989083474
"1703150004",0.786036036,467.712544884
"1703150002",0.6360153257,517.073596582
"1703150042",0.7270408163,1602.84418913
"1703150005",0.5113402062,937.33911155
"1703150041",0.4884615385,1231.30293509
"1703150016",0.595,771.679404729
"1703171054",0.7982954545,916.13444543
"1703171045",0.9143426295,2136.93220614
"1703171041",0.9114285714,2356.95177336
"1703171083",0.5257352941,2428.14592696
"1703171062",0.6363636364,2198.99443833
"1703171044",0.5730337079,824.268947932
"1703171095",0,654.161941914
"1703172035",0.9898373984,2777.71259346
"1703172069",0.6078767123,1184.50615905
"1703172033",0.5405405405,1621.84099835
"1703172095",0.9971098266,2608.2924924
"1703186088",0.4237668161,2127.97335943
"1703195029",0.995584989,1609.83887452
"1703195131",1,1197.57162726
"1703174037",0.6117647059,1817.86620594
"1703180126",0.600456621,107.853166309
"1703174031",0.597826087,820.484348636
"1703174065",0.6925,1246.78995013
"1703174064",0.6666666667,2999.26250827
"1703174028",0.7125,3340.56968875
"1703174059",0.6693121693,3041.39533884
"1703174029",0.5076923077,3758.9151525
"1703176024",0.7701754386,532.585018645
"1703176026",0.5827664399,939.653101265
"1703176030",0.6251709986,1458.03428664
"1703176010",0.6155717762,1008.90508739
"1703176012",0.7208121827,979.441350459
"1703176056",0.5714285714,1513.14695623
"1703178024",0.7727272727,120.178551651
"1703178039",0.6030150754,1022.16926886
"1703178036",0.6761658031,1328.89197662
"1703178043",0.6696629213,1488.40019744
"1703178031",0.7149758454,1261.62061797
"1703189078",0.7220779221,604.364892631
"1703178067",0.5445544554,1105.60884162
"1703178072",0.5112781955,1108.80377257
"1703122010",0.9333333333,157.246423651
"1703124056",0.9956427015,119.18094903
"1703114022",0.8426666667,748.694864956
"1703114006",0.8602150538,207.187625326
"1703111047",0.7052341598,595.176813615
"1703112015",0.8943089431,805.673310262
"1703122029",0.9099099099,441.330872767
"1703112020",0.869047619,586.896622481
"1703147047",0.8134615385,289.789361749
"1703114031",0.9029850746,601.393250415
"1703115028",0.8551912568,174.089130858
"1703118008",0.9710144928,261.319563253
"1703117001",1,1052.73628343
"1703115015",0.9549071618,1309.64982341
"1703117041",0.996763754,932.054459051
"1703117011",0.9952718676,629.558872873
"1703115037",0.9963636364,684.368602094
"1703115017",0.9968152866,727.049793508
"1703116039",0.8736263736,710.462229226
"1703116028",0.9975490196,720.118994713
"1703117014",0.9949494949,430.423635457
"1703115040",0.9971671388,256.376222181
"1703115046",1,832.000506042
"1703119008",0.4160401003,808.841109022
"1703119041",0.4550561798,811.916295281
"1703197063",0.6180371353,2102.11845811
"1703119009",0.4257703081,1633.95493502
"1703197045",0.5557692308,1414.62943006
"1703119012",0.3964365256,1554.07554735
"1703119013",0.9514066496,116.679103501
"1703119020",0.868596882,26.2444969147
"1703119015",0.4503631961,1062.1225753
"1703119058",0.3878406709,1803.5811835
"1703121007",0.9843049327,118.668392556
"1703123018",0.5565749235,333.940982424
"1703123015",0.5388349515,275.18020842
"1703127059",0.8869179601,519.539544797
"1703123046",0.5735660848,408.415518849
"1703123040",0.5082352941,859.513812894
"1703123027",0.6395348837,418.898820743
"1703123031",0.8215962441,202.224756783
"1703123030",0.5632183908,834.843069313
"1703123044",0.6569148936,893.47350964
"1703123032",0.7567567568,729.224558715
"1703123051",0.7391304348,875.419146085
"1703123033",0.7169811321,601.084414358
"1703127034",0.9971910112,659.692976419
"1703127040",0.9914772727,660.829621948
"1703127046",0.9783783784,594.063827915
"1703128038",0.8404907975,157.221892059
"1703127025",1,610.463564235
"1703128057",0.987804878,937.277108214
"1703128005",0.953038674,255.544841451
"1703127026",0.9831081081,185.596599731
"1703128020",0.9974293059,98.7231021296
"1703101039",0.8891089109,147.380447872
"1703128002",0.9878787879,90.86028379
"1703127047",0.9901315789,590.007551912
"1703130017",0.8181818182,1031.39927733
"1703130021",0.8753541076,127.097501758
"1703130033",0.8978328173,199.492724386
"1703130019",0.8888888889,418.646666814
"1703131038",0.8830409357,542.684235921
"1703130026",0.9178082192,476.347970652
"1703131012",0.9007092199,321.29892154
"1703130020",0.8978873239,199.901531976
"1703131017",0.8647686833,520.384822636
"1703138020",0.7239130435,400.988079538
"1703131022",0.8487804878,213.387626601
"1703130023",0.9093406593,324.262327699
"1703131006",0.820610687,197.191736786
"1703134016",0.9936440678,147.241864111
"1703134059",0.9940711462,402.831472086
"1703134050",1,208.996487256
"1703134020",0.9903381643,623.925413761
"1703134048",0.9964157706,500.481874223
"1703134041",0.996996997,203.528117244
"1703134023",0.9885844749,486.907943051
"1703134042",0.9927272727,510.900831761
"1703134025",0.9903288201,865.116310329
"1703134039",1,625.295012063
"1703134037",0.9918200409,218.395136217
"1703138026",0.6472727273,2197.03187256
"1703138001",0.7631578947,932.47635716
"1703138007",0.7701149425,194.752907898
"1703138018",0.6615384615,1732.20288905
"1703138049",0.6286549708,1368.97533004
"1703126046",0.7914691943,356.694911034
"1703138043",0.7055555556,2620.20384098
"1703138050",0.6701846966,2770.92522603
"1703138051",0.7310344828,2511.64665895
"1703138022",0.695890411,1131.18937381
"1703138045",0.7025761124,1341.95234277
"1703145047",0.7087155963,853.130409269
"1703141016",0.6076923077,328.635719499
"1703141011",0.5578358209,458.639352192
"1703182009",0.493877551,1193.78850723
"1703184022",0.6203389831,2485.3370886
"1703184020",0.6151079137,2892.29062449
"1703141013",0.5168918919,2970.65929279
"1703184007",0.5773195876,3137.98699835
"1703141048",0.6604774536,2720.56843973
"1703184018",0.4805194805,2629.48908681
"1703144027",0.7736318408,252.298050338
"1703144029",0.8020698577,137.463773571
"1703144037",0.8625730994,539.718981607
"1703144021",0.8759305211,540.872996657
"1703144031",0.7727891156,194.997029125
"1703144018",0.7696737044,144.570409851
"1703147044",0.7672131148,649.983638501
"1703146010",0.8528225806,257.179719892
"1703144039",0.7463863338,226.576121613
"1703144020",0.8288920056,5.082238275
"1703144038",0.7781155015,282.28821751
"1703144042",0.838254172,222.136309672
"1703144024",0.8143712575,1039.83679759
"1703147015",0.9029605263,1859.62023299
"1703182068",0.764940239,405.628524137
"1703150001",0.5239005736,989.483225149
"1703150015",0.8365180467,1381.01089706
"1703150006",0.853820598,1287.70113826
"1703150045",0.3035714286,751.456449462
"1703150018",0.664021164,1220.82605822
"1703150037",0.8464912281,1032.16884199
"1703150029",0.8375527426,1695.49907742
"1703150043",0.8497109827,1523.60801449
"1703150010",0.6,1338.60435625
"1703150044",0.4135977337,537.486084665
"1703150033",0.654040404,1747.17959811
"1703150030",0.4892473118,1712.25642744
"1703171047",0.8864468864,376.462228855
"1703171070",0.8502994012,743.322630092
"1703171065",0.6805194805,1078.9258757
"1703171051",0.8821656051,335.140406022
"1703171059",0.7645833333,2465.08572974
"1703171048",0.6505376344,1922.44107202
"1703195020",0.4840764331,844.717713282
"1703195150",0.9856630824,1046.38796859
"1703172040",0.9040178571,3018.10347716
"1703172070",0.9466357309,3213.3347211
"1703172080",0.9742033384,4021.10041276
"1703186081",0.4626865672,609.473222028
"1703190042",0.792147806,4175.08504046
"1703190061",0.9544303797,4058.64263529
"1703172052",0.6342281879,666.046583272
"1703172041",0.6291079812,883.160203519
"1703180038",0.6584867076,230.650264204
"1703174044",0.5350318471,1005.57767732
"1703174032",0.6964980545,2573.30544111
"1703174033",0.5787037037,3163.3521145
"1703196118",0.6433566434,733.759475921
"1703174041",0.4847908745,2075.77016257
"1703174070",0.4663072776,2810.43421997
"1703176014",0.6443452381,1863.68326635
"1703176015",0.7585551331,1832.80579784
"1703176027",0.6875,1862.98209397
"1703176016",0.6363636364,2026.61836061
"1703176036",0.7057654076,3694.21217994
"1703191015",0.6577380952,381.770886843
"1703184003",0.5328571429,1832.32402254
"1703180041",0.672,797.775485759
"1703179108",0.6771084337,1128.42214194
"1703179001",0.5441176471,697.088614045
"1703179037",0.6319612591,1117.70262641
"1703179002",0.6115702479,710.834193434
"1703125009",0.8758389262,102.99267207
"1703112019",0.8644501279,114.611746033
"1703101016",0.9356435644,530.215305792
"1703124038",0.995,279.123490574
"1703128052",0.9885386819,173.027372329
"1703128029",0.8952095808,404.798174871
"1703112022",0.8928571429,494.271270127
"1703114008",0.86,1004.38531526
"1703112024",0.8473520249,573.280779659
"1703114023",0.7978142077,932.747866861
"1703115047",0.9919137466,205.985668264
"1703115022",0.9855072464,709.330042286
"1703115029",0.9947916667,514.961381121
"1703115023",0.9923664122,775.046407709
"1703115035",0.9971264368,808.807997361
"1703115036",0.9933774834,454.314252391
"1703118033",0.9928057554,243.7646792
"1703117046",0.99756691,620.317815988
"1703116029",0.9904761905,269.7126273
"1703116031",0.9899749373,672.701751972
"1703116007",0.9802259887,192.899578947
"1703116019",0.9929577465,605.308084277
"1703116034",1,1000.03028185
"1703116003",1,1019.64683887
"1703121001",0.9933884298,149.981448297
"1703119028",0.9522900763,202.981007557
"1703119060",0.9770114943,231.882874137
"1703119052",0.4894179894,208.502693396
"1703119059",0.464362851,808.382452057
"1703119037",0.8336798337,404.780396458
"1703119043",0.9852216749,387.094889114
"1703119039",0.9597315436,1181.93232349
"1703197127",0.5630630631,600.382534642
"1703197087",0.5451612903,289.37474109
"1703123043",0.5517970402,862.800165691
"1703123042",0.6151419558,647.335157023
"1703123053",0.7470817121,102.612190281
"1703179057",0.7155963303,197.500584949
"1703128035",1,364.341359361
"1703124001",0.9980276134,277.171212102
"1703124043",0.9943396226,16.6605401283
"1703124012",1,589.528469043
"1703124002",1,770.915083036
"1703124013",0.9946666667,540.012130803
"1703137017",0.9979166667,471.527750668
"1703128056",0.9943019943,625.734861021
"1703128055",1,413.818734953
"1703127044",0.9913544669,394.229858864
"1703128040",1,214.005864698
"1703128001",0.9952718676,579.376260363
"1703128061",0.9389830508,52.134682372
"1703101038",0.9016393443,105.759908954
"1703128043",0.9894514768,178.625048976
"1703128036",0.9969879518,857.164779563
"1703128003",1,486.89869622
"1703131005",0.737654321,157.056076927
"1703131032",0.8705035971,15.7828993517
"1703135006",0.8562367865,621.762585064
"1703130025",0.7523364486,909.430075974
"1703135021",0.8486842105,751.150240867
"1703126055",0.9204545455,199.029840336
"1703126047",0.9153439153,230.823472763
"1703130027",0.9259259259,290.84824299
"1703130037",0.7545787546,1808.56329064
"1703130029",0.8867924528,137.535041182
"1703139034",0.7980769231,258.841641987
"1703133016",0.8458333333,978.539155857
"1703134060",1,285.139509393
"1703134035",0.9855855856,878.868525598
"1703134038",0.9977477477,511.676511559
"1703134056",0.9962546816,116.353853575
"1703173009",0.9639468691,757.253213049
"1703173015",0.9583333333,704.260477385
"1703134052",1,155.427189877
"1703134054",0.9977272727,498.31732875
"1703186086",0.4720229555,1252.52942007
"1703173002",0.7754010695,10.5748146334
"1703138047",0.7191011236,2213.32498084
"1703138023",0.7272727273,2056.55438116
"1703138048",0.7492063492,2317.33724465
"1703138037",0.7715617716,1099.75893543
"1703138039",0.75,1728.21857225
"1703138028",0.7178571429,2985.74008385
"1703138046",0.7048192771,3095.98428172
"1703138029",0.6707317073,1817.556373
"1703138030",0.7479224377,1413.52152823
"1703138031",0.7869198312,836.575574725
"1703145028",0.7860696517,961.285892495
"1703138032",0.7033492823,1406.52322017
"1703141023",0.5896226415,1242.05319953
"1703141014",0.591006424,305.90577831
"1703141047",0.5206812652,307.391487714
"1703141019",0.5725490196,644.182886351
"1703141022",0.5286343612,374.054658352
"1703141020",0.5212355212,514.992711597
"1703141017",0.5628742515,324.950189159
"1703144036",0.8138586957,82.5402377663
"1703144026",0.849122807,240.015103702
"1703146005",0.8506616257,210.363992693
"1703144028",0.7378640777,103.344136777
"1703146024",0.8298969072,395.395681228
"1703145001",0.7994722955,759.591946848
"1703182084",0.6912181303,517.996290358
"1703145002",0.6576200418,1127.169857
"1703145023",0.6401766004,401.103917185
"1703145009",0.6373390558,693.670079205
"1703145003",0.6098130841,837.767715964
"1703150011",0.4061810155,1422.05816943
"1703150031",0.4857142857,1122.23082868
"1703150012",0.6180257511,837.03786557
"1703150022",0.8935483871,896.027936867
"1703150020",0.7228637413,1351.07706128
"1703150014",0.6949152542,989.716189138
"1703150021",0.7435294118,1582.30324092
"1703150023",0.6407506702,1671.47092877
"1703150017",0.6737089202,1843.25669025
"1703150039",0.631713555,1428.24540155
"1703150019",0.8033980583,1648.91615672
"1703150026",0.8138957816,2020.79991991
"1703150036",0.7465116279,1692.77187528
"1703150032",0.9057692308,969.653349798
"1703150024",0.8149466192,1982.51819776
"1703171060",0.4946236559,2062.57865465
"1703171071",0.9919786096,231.037280152
"1703171052",0.9880095923,211.924024618
"1703190007",0.8050458716,257.983612403
"1703171053",0.8262411348,823.510781412
"1703171055",0.5058823529,1417.17574349
"1703171061",0.5238095238,1785.71944573
"1703171064",0.5589041096,1746.63146188
"1703172042",0.5628626692,1000.11730438
"1703172065",0.5796703297,732.248501164
"1703195110",0.9921052632,1542.08881976
"1703195124",0.9834437086,1773.45698558
"1703186076",0.5568862275,2388.69133483
"1703172046",0.833819242,2857.6538553
"1703172053",0.5292792793,2451.9081116
"1703172047",0.9871134021,2142.22161461
"1703174072",0.5995850622,4112.40705936
"1703174057",0.5785953177,3727.08975712
"1703174063",0.5062166963,2251.65589025
"1703193069",0.5860215054,2905.99778018
"1703193097",0.5538720539,4189.7158368
"1703174046",0.4609665428,3089.94550068
"1703174056",0.6707070707,2949.91252388
"1703176034",0.6361556064,2015.93635294
"1703176045",0.6068376068,1585.46931683
"1703176054",0.6012461059,583.276876089
"1703176049",0.5520995334,392.390519855
"1703176053",0.6433021807,1906.74896257
"1703176022",0.6535947712,5191.92640458
"1703109036",0.9981132075,248.487651407
"1703109017",0.9934210526,597.165457521
"1703109010",1,202.218168298
"1703134045",0.9979550102,325.43799176
"1703109033",0.9972451791,433.431676398
"1703109011",0.992481203,219.897472153
"1703109024",1,661.138520797
"1703109047",0.9939271255,206.140036829
"1703109012",0.9936170213,537.251333658
"1703116001",0.9801324503,166.784221819
"1703113003",0.8017057569,611.862889509
"1703113001",0.6164383562,478.790316132
"1703113024",0.7078313253,640.80619565
"1703113010",0.6520376176,1369.63396268
"1703113002",0.8303249097,1022.3738925
"1703113006",0.7176165803,1820.60860543
"1703117060",0.9913606911,233.986988802
"1703121071",0.9942528736,867.291501217
"1703197048",0.6648648649,207.182480687
"1703118003",0.6366459627,920.85142761
"1703116036",1,715.447747618
"1703116004",0.9446366782,196.216253014
"1703116012",0.9896193772,784.950020116
"1703116020",1,1463.16230488
"1703116005",0.994100295,1299.40051912
"1703116008",0.97799511,561.880814821
"1703116043",0.9954441913,876.969393757
"1703116009",0.9919137466,687.104396351
"1703116025",1,252.455526994
"1703116010",0.9966044143,845.402077036
"1703142032",0.744510978,701.196200325
"1703117019",1,617.50581754
"1703119048",0.988317757,61.2729466879
"1703121016",0.997752809,692.567603942
"1703119050",0.9937791602,374.775235106
"1703119049",0.897084048,340.463343531
"1703119063",0.8672839506,188.374616208
"1703134033",1,226.601497802
"1703134047",1,37.0385600578
"1703173013",0.9102167183,92.208607629
"1703121056",0.994100295,368.800291586
"1703124037",0.9918256131,572.088097766
"1703124035",1,499.576484032
"1703124003",0.9948849105,215.382947681
"1703124050",0.9965457686,445.274020138
"1703124004",1,447.820006742
"1703124049",0.9912891986,29.5530812893
"1703124005",0.9943661972,243.979705457
"1703124021",0.9926470588,422.255785504
"1703124024",0.9962121212,564.491266791
"1703124006",0.9957081545,137.908842848
"1703124029",1,150.493706556
"1703128022",0.9818181818,318.772088314
"1703128012",1,559.631869749
"1703128004",0.9952606635,926.7012606
"1703101022",0.9305210918,192.028610857
"1703128034",0.8765432099,58.0889927614
"1703128050",0.9966555184,622.025986851
"1703128006",1,923.619277918
"1703128009",1,944.248408827
"1703128013",0.99669967,673.636206586
"1703138019",0.6227848101,2627.66091121
"1703128017",0.9927536232,788.394651047
"1703128027",0.9956989247,233.659703142
"1703130031",0.9047619048,199.724618775
"1703138006",0.7364341085,1728.8994605
"1703131013",0.8463949843,193.330040042
"1703130039",0.8045977011,189.69656352
"1703138024",0.8507936508,637.221939898
"1703138034",0.813559322,592.929613075
"1703137001",0.903030303,731.561720347
"1703126037",0.8702702703,118.672892955
"1703126043",0.8864628821,35.8146072511
"1703131035",0.9253731343,1031.81411036
"1703173012",0.9795158287,476.50485173
"1703173010",0.9891745602,986.171728659
"1703134053",1,139.615172832
"1703135005",0.8986486486,646.117553881
"1703135008",0.9260969977,283.209569411
"1703135011",0.8467583497,846.786132351
"1703135023",0.8935483871,626.678572378
"1703135003",0.8870967742,297.093421597
"1703135022",0.8563535912,238.029318145
"1703135009",0.8933333333,509.072197024
"1703135017",0.8853288364,418.317998066
"1703138052",0.7449494949,1763.37500204
"1703138035",0.710467706,1378.70315183
"1703138036",0.7167630058,2625.02001219
"1703138041",0.752688172,1375.48027421
"1703138042",0.6572164948,1185.32754565
"1703145045",0.6541786744,938.6781161
"1703184023",0.4699570815,3604.86129579
"1703184001",0.631840796,2072.76537696
"1703145036",0.6187989556,298.102041702
"1703139001",0.5833333333,655.265191782
"1703141031",0.594095941,432.943201088
"1703141046",0.5498652291,803.557415349
"1703141035",0.5301886792,465.056866379
"1703141021",0.5716878403,220.050796622
"1703145052",0.6503856041,591.02502871
"1703145019",0.6382978723,966.140908915
"1703145051",0.5744186047,942.344438245
"1703141051",0.620498615,765.709199315
"1703131001",0.8918918919,96.0016198934
"1703145008",0.721448468,258.23223358
"1703145006",0.6933638444,417.897197754
"1703145032",0.6756756757,259.647310783
"1703145034",0.6666666667,608.43183481
"1703145007",0.7526427061,294.129608555
"1703145048",0.7718894009,813.081653447
"1703145049",0.6743002545,329.256071704
"1703145035",0.6415525114,312.50751549
"1703150038",0.7136752137,870.570039534
"1703150027",0.6357615894,893.890199076
"1703170008",0.4623217923,989.971858229
"1703170001",0.495908347,1121.16493981
"1703170005",0.6454849498,204.448901421
"1703187010",0.3801916933,166.894986484
"1703187049",0.435,1180.69130452
"1703170002",0.5201342282,136.083642734
"1703170006",0.4556650246,310.924944752
"1703170011",0.3622641509,3904.1109098
"1703171066",0.7164750958,1212.5414974
"1703171069",0.9014778325,738.644025815
"1703171090",0.9669421488,656.805910855
"1703195166",0.6345177665,538.912631241
"1703195050",0.7063339731,275.309978838
"1703195136",0.5940594059,82.8780866907
"1703195164",0.5695364238,119.189074009
"1703195023",0.8076923077,113.916228091
"1703171078",0.9516994633,1270.20089902
"1703172085",0.4738330976,3297.84547413
"1703172048",0.6005025126,2880.18861653
"1703172058",0.5363881402,2386.37420694
"1703172076",0.5431472081,3184.91447218
"1703197159",0.996978852,2002.68737065
"1703172101",0.9963099631,1885.82057972
"1703174047",0.5655339806,2863.43903161
"1703174048",0.4749455338,1444.82330519
"1703196023",0.4790046656,1005.69074846
"1703174067",0.6430379747,3075.18622812
"1703174050",0.6801007557,2723.7812124
"1703174052",0.4812030075,3607.25065852
"1703193002",0.7427652733,5304.20848537
"1703193078",0.7367458867,5231.80548167
"1703176032",0.6444444444,4898.79176837
"1703176028",0.7486631016,1594.62278186
"1703176031",0.5,739.780032189
"1703176048",0.5210280374,2088.48317332
"1703176041",0.6207482993,2369.45767901
"1703176042",0.6632996633,4393.15500879
"1703109035",0.9979338843,700.715601605
"1703109015",0.9844054581,560.403715817
"1703109026",0.9975609756,100.853967206
"1703109044",1,307.533706386
"1703109016",1,3.1174735723
"1703134018",1,598.864814744
"1703109018",0.987394958,38.2732014067
"1703134006",1,536.605859996
"1703109020",0.9977220957,181.796172843
"1703109021",0.9829787234,258.81572706
"1703121025",1,408.521693711
"1703109027",0.9933774834,234.295358364
"1703108067",1,214.84591049
"1703113004",0.5895117541,861.173195318
"1703194012",0.7190332326,139.410739582
"1703123021",0.9966367713,242.35244199
"1703113046",0.7791563275,458.311491148
"1703113005",0.7875894988,293.654246536
"1703117059",1,1058.58927842
"1703113012",0.7416666667,139.002651234
"1703113007",0.7641509434,295.857693433
"1703142067",0.7359271523,219.022014116
"1703142068",0.7571644042,258.217807124
"1703118036",0.8571428571,79.6553434411
"1703117013",0.9895470383,946.362309535
"1703117042",1,100.438151692
"1703116030",0.9948186529,750.389423766
"1703116024",0.9954545455,54.4575231543
"1703116014",0.9971098266,1232.52775168
"1703116040",0.9921671018,942.003999375
"1703116015",0.9977272727,1109.2092988
"1703116026",0.9941690962,1019.08935597
"1703116018",0.99513382,818.179088063
"1703116022",1,1278.97882519
"1703120039",0.9924242424,93.8231095493
"1703120020",0.9959183673,69.3580528697
"1703173006",0.8560606061,404.438266983
"1703121067",1,942.219752161
"1703197014",0.7324840764,435.725961301
"1703197015",0.6777408638,445.195327447
"1703197068",0.7539370079,139.620315186
"1703120014",0.9910394265,604.182928013
"1703120001",0.9907834101,876.584714216
"1703120032",0.9693094629,1149.31035858
"1703120003",0.9973958333,449.702842326
"1703120002",0.9973190349,407.068991082
"1703120036",0.9945205479,808.31385345
"1703124007",0.9948453608,211.066220304
"1703124046",0.9976905312,508.866454339
"1703124036",0.9940298507,793.59437277
"1703124008",0.9972451791,213.233917443
"1703124011",0.9964539007,664.173694684
"1703124010",1,42.3958656897
"1703124044",0.9643652561,27.5089629816
"1703124053",0.9299191375,391.357224864
"1703124023",0.9909638554,684.361130866
"1703137027",0.996350365,508.550795722
"1703128010",1,95.6051425751
"1703101041",0.8154613466,169.119338796
"1703101042",0.8512585812,800.603392771
"1703128011",1,600.912726477
"1703128019",0.9955257271,558.569591423
"1703128018",0.9918032787,689.080477617
"1703101024",0.9,347.546902678
"1703128015",1,295.312764744
"1703128044",0.9883990719,204.659428787
"1703128033",0.9929906542,150.491769184
"1703126057",0.9110169492,456.363873774
"1703131007",0.9143835616,105.800611113
"1703131002",0.8509615385,492.264555685
"1703131023",0.8296703297,291.58979576
"1703131011",0.7941176471,289.502176293
"1703135036",0.8468899522,436.647105401
"1703126042",0.9340277778,697.246539795
"1703135024",0.7697368421,13.3738911158
"1703131030",0.8125,384.337215385
"1703131024",0.8828828829,255.791192516
"1703131010",0.8552631579,158.52286682
"1703135007",0.8743633277,281.994418547
"1703135019",0.9317738791,370.997206641
"1703135031",0.9252336449,235.733942855
"1703135028",0.9218241042,658.949711686
"1703135015",0.8679245283,945.662447659
"1703135016",0.9151291513,595.389640861
"1703135025",0.9036363636,313.068096051
"1703135013",0.8602150538,796.1325278
"1703135034",0.884057971,512.032559423
"1703135032",0.901459854,196.369973176
"1703135014",0.9280701754,401.718811646
"1703135029",0.8684684685,216.467941774
"1703139020",0.6023391813,705.459961976
"1703139004",0.6097560976,152.721867002
"1703139002",0.5669902913,780.925315176
"1703139039",0.7636363636,223.204451908
"1703139015",0.5263157895,744.217662416
"1703139003",0.5994397759,537.079665814
"1703139042",0.5196374622,181.608649218
"1703139037",0.6639676113,153.448214072
"1703139038",0.6899224806,450.364784716
"1703139006",0.6279620853,834.884424798
"1703178079",0.5431472081,2476.21793348
"1703141025",0.7021276596,2344.1989479
"1703141038",0.554192229,1457.30672507
"1703141026",0.4755555556,2577.23128437
"1703178033",0.4421364985,2322.48381729
"1703178012",0.347826087,308.475944296
"1703178038",0.3271604938,349.412564689
"1703178086",0.629787234,948.884370522
"1703141028",0.7025547445,2532.47848042
"1703145038",0.7056451613,354.072375803
"1703145053",0.6882352941,162.060028585
"1703145027",0.6792929293,285.286925882
"1703145011",0.6326034063,202.291315541
"1703145021",0.6346604215,677.198213386
"1703145013",0.6445396146,239.482280471
